"","artist","track","track_title","line","lyric"
"36","50 Cent","In Da Club","In Da Club",36,"Look, mami, I got the X if you into takin' drugs"
"37","50 Cent","In Da Club","In Da Club",37,"I'm into havin' sex, I ain't into makin' love"
"38","50 Cent","In Da Club","In Da Club",38,"So come give me a hug if you into gettin' rubbed (Rubbed)"
"39","50 Cent","In Da Club","In Da Club",39,"My flow, my show brought me the dough"
"40","50 Cent","In Da Club","In Da Club",40,"That bought me all my fancy things"
"41","50 Cent","In Da Club","In Da Club",41,"My crib, my cars, my clothes, my jewels"
"42","50 Cent","In Da Club","In Da Club",42,"Look, nigga, I done came up and I ain't changed (What? What? Yeah)"
"43","50 Cent","In Da Club","In Da Club",43,"And you should love it way more than you hate it"
"44","50 Cent","In Da Club","In Da Club",44,"Nigga, you mad? I thought that you'd be happy I made it (Woo)"
"45","50 Cent","In Da Club","In Da Club",45,"I'm that cat by the bar toastin' to the good life"
"46","50 Cent","In Da Club","In Da Club",46,"You that faggot-ass nigga tryin' to pull me back, right?"
"47","50 Cent","In Da Club","In Da Club",47,"When my joint get to pumpin' in the club, it's on"
"48","50 Cent","In Da Club","In Da Club",48,"I wink my eye at yo' bitch, if she smiles, she gone"
"49","50 Cent","In Da Club","In Da Club",49,"If the roof on fire, let the motherfucker burn"
"50","50 Cent","In Da Club","In Da Club",50,"If you talkin' about money, homie, I ain't concerned"
"51","50 Cent","In Da Club","In Da Club",51,"I'ma tell you what Banks told me:"
"52","50 Cent","In Da Club","In Da Club",52,"""Cuz, go 'head, switch the style up"
"53","50 Cent","In Da Club","In Da Club",53,"If niggas hate, then let them hate, and watch the money pile up""Or we can go upside your head with a bottle of bub'"
"54","50 Cent","In Da Club","In Da Club",54,"They know where we fuckin' be"
"55","50 Cent","In Da Club","In Da Club",55,"You can find me in the club, bottle full of bub'"
"56","50 Cent","In Da Club","In Da Club",56,"Look, mami, I got the X if you into takin' drugs"
"57","50 Cent","In Da Club","In Da Club",57,"I'm into havin' sex, I ain't into makin' love"
"58","50 Cent","In Da Club","In Da Club",58,"So come give me a hug if you into gettin' rubbed"
"59","50 Cent","In Da Club","In Da Club",59,"You can find me in the club, bottle full of bub'"
"60","50 Cent","In Da Club","In Da Club",60,"Look, mami, I got the X if you into takin' drugs"
"61","50 Cent","In Da Club","In Da Club",61,"I'm into havin' sex, I ain't into makin' love"
"62","50 Cent","In Da Club","In Da Club",62,"So come give me a hug if you into gettin' rubbed (Ha-ha-ha-ha)"
"63","50 Cent","In Da Club","In Da Club",63,"Don't try to act like you don't know where we be neither, nigga"
"64","50 Cent","In Da Club","In Da Club",64,"We in the club all the time, nigga, so pop, pop off, nigga"
"65","50 Cent","In Da Club","In Da Club",65,"G-Unit"
"66","Sean Paul","Get Busy","Get Busy",1,"Shake dat ting miss, Cana, Cana"
"67","Sean Paul","Get Busy","Get Busy",2,"Shake dat ting miss, Annabella"
"68","Sean Paul","Get Busy","Get Busy",3,"Shake dat ting yow, Donna Donna"
"69","Sean Paul","Get Busy","Get Busy",4,"Jodi and Rebecca"
"70","Sean Paul","Get Busy","Get Busy",5,"Woman, get busy"
"71","Sean Paul","Get Busy","Get Busy",6,"Jus shake dat booty non-stop"
"72","Sean Paul","Get Busy","Get Busy",7,"When da beat drops, jus keep swingin' it"
"73","Sean Paul","Get Busy","Get Busy",8,"Get jiggy, get crunked up"
"74","Sean Paul","Get Busy","Get Busy",9,"Percolate anyting you want to call it"
"75","Sean Paul","Get Busy","Get Busy",10,"Oscillate you hip and don't take pity"
"76","Sean Paul","Get Busy","Get Busy",11,"Me wah fi see you get live 'pon di riddim when me ryde"
"77","Sean Paul","Get Busy","Get Busy",12,"And me lyrics a provide electricity"
"78","Sean Paul","Get Busy","Get Busy",13,"Gyal nobody cah tell you nuttin'"
"79","Sean Paul","Get Busy","Get Busy",14,"Ca you don't know your destiny"
"80","Sean Paul","Get Busy","Get Busy",15,"Yo, sexy ladies want par wid us"
"81","Sean Paul","Get Busy","Get Busy",16,"Inna di car wid us, dem nah war wid us"
"82","Sean Paul","Get Busy","Get Busy",17,"Inna di club dem wah flex wid us"
"83","Sean Paul","Get Busy","Get Busy",18,"To get next to us, dem cah vex wid us"
"84","Sean Paul","Get Busy","Get Busy",19,"From di day me born jah ignite me flame"
"85","Sean Paul","Get Busy","Get Busy",20,"Gyal a call me name and it is me fame"
"86","Sean Paul","Get Busy","Get Busy",21,"It's all good, girl, turn me on"
"87","Sean Paul","Get Busy","Get Busy",22,"'Til a early morn', let's get it on"
"88","Sean Paul","Get Busy","Get Busy",23,"Let's get it on 'til a early morn'"
"89","Sean Paul","Get Busy","Get Busy",24,"Girl, it's all good, jus turn me on"
"90","Sean Paul","Get Busy","Get Busy",25,"Gyal, don't sweat it, don't get agitate, jus gwaan rotate"
"91","Sean Paul","Get Busy","Get Busy",26,"Ca anyting you want, you know you must get it"
"92","Sean Paul","Get Busy","Get Busy",27,"From you name a mention, don't ease di tension"
"93","Sean Paul","Get Busy","Get Busy",28,"Gyal run di program, jus gwaan pet it"
"94","Sean Paul","Get Busy","Get Busy",29,"Now have a good time"
"95","Sean Paul","Get Busy","Get Busy",30,"Gal free up unu mind caw nobody cah dis yo' man won't let it"
"96","Sean Paul","Get Busy","Get Busy",31,"Ca you a di number one gal wave yo' hand"
"97","Sean Paul","Get Busy","Get Busy",32,"Make dem see yo' weddin' band"
"98","Sean Paul","Get Busy","Get Busy",33,"Yo, sexy ladies want par wid us"
"99","Sean Paul","Get Busy","Get Busy",34,"Inna di car wid us, dem nah war wid us"
"100","Sean Paul","Get Busy","Get Busy",35,"Inna di club dem wah flex wid us"
"101","Sean Paul","Get Busy","Get Busy",36,"To get next to us, dem cah vex wid us"
"102","Sean Paul","Get Busy","Get Busy",37,"From di day me born jah ignite me flame"
"103","Sean Paul","Get Busy","Get Busy",38,"Gyal a call me name and it is me fame"
"104","Sean Paul","Get Busy","Get Busy",39,"It's all good, girl, turn me on"
"105","Sean Paul","Get Busy","Get Busy",40,"'Til a early morn', let's get it on"
"106","Sean Paul","Get Busy","Get Busy",41,"Let's get it on 'til a early morn'"
"107","Sean Paul","Get Busy","Get Busy",42,"Girl, it's all good, jus turn me on"
"108","Sean Paul","Get Busy","Get Busy",43,"Woman, het busy"
"109","Sean Paul","Get Busy","Get Busy",44,"Jus shake dat booty non-stop"
"110","Sean Paul","Get Busy","Get Busy",45,"When da beat drops, jus keep swingin' it"
"111","Sean Paul","Get Busy","Get Busy",46,"Get jiggy, get crunked up"
"112","Sean Paul","Get Busy","Get Busy",47,"Percolate anyting you want to call it"
"113","Sean Paul","Get Busy","Get Busy",48,"Oscillate you hip and don't take pity"
"114","Sean Paul","Get Busy","Get Busy",49,"Me wah fi see you get live 'pon di riddim when me ryde"
"115","Sean Paul","Get Busy","Get Busy",50,"And me lyrics a provide electricity"
"116","Sean Paul","Get Busy","Get Busy",51,"Gyal, nobody cah tell you nuttin'"
"117","Sean Paul","Get Busy","Get Busy",52,"Ca you don't know your destiny"
"118","Sean Paul","Get Busy","Get Busy",53,"Yo, sexy ladies want par wid us"
"119","Sean Paul","Get Busy","Get Busy",54,"Inna di car wid us, dem nah war wid us"
"120","Sean Paul","Get Busy","Get Busy",55,"Inna di club dem wah flex wid us"
"121","Sean Paul","Get Busy","Get Busy",56,"To get next to us, dem cah vex wid us"
"122","Sean Paul","Get Busy","Get Busy",57,"From di day me born jah ignite me flame"
"123","Sean Paul","Get Busy","Get Busy",58,"Gyal a call me name and it is me fame"
"124","Sean Paul","Get Busy","Get Busy",59,"It's all good, girl, turn me on"
"125","Sean Paul","Get Busy","Get Busy",60,"'Til a early morn', let's get it on"
"126","Sean Paul","Get Busy","Get Busy",61,"Let's get it on 'til a early morn'"
"127","Sean Paul","Get Busy","Get Busy",62,"Girl, it's all good, jus turn me on"
"128","Sean Paul","Get Busy","Get Busy",63,"Yo, shake dat ting miss, Cana, Cana"
"129","Sean Paul","Get Busy","Get Busy",64,"Shake dat ting, yo, Annabella"
"130","Sean Paul","Get Busy","Get Busy",65,"Shake dat ting miss, Donna Donna, yo"
"131","Sean Paul","Get Busy","Get Busy",66,"Miss Jodi and da one named Rebecca"
"132","Sean Paul","Get Busy","Get Busy",67,"Yo, shake dat ting, yo, Joanna"
"133","Sean Paul","Get Busy","Get Busy",68,"Shake dat ting, yo, Annabella"
"134","Sean Paul","Get Busy","Get Busy",69,"Shake dat ting miss, Cana, Cana"
"135","Sean Paul","Get Busy","Get Busy",70,"Yo, sexy ladies want par wid us"
"136","Sean Paul","Get Busy","Get Busy",71,"Inna di car wid us, dem nah war wid us"
"137","Sean Paul","Get Busy","Get Busy",72,"Inna di club dem wah flex wid us"
"138","Sean Paul","Get Busy","Get Busy",73,"To get next to us, dem cah vex wid us"
"139","Sean Paul","Get Busy","Get Busy",74,"From di day me born jah ignite me flame"
"140","Sean Paul","Get Busy","Get Busy",75,"Gyal a call me name and it is me fame"
"141","Sean Paul","Get Busy","Get Busy",76,"It's all good, girl, turn me on"
"142","Sean Paul","Get Busy","Get Busy",77,"'Til a early morn', let's get it on"
"143","Sean Paul","Get Busy","Get Busy",78,"Let's get it on 'til a early morn'"
"144","Sean Paul","Get Busy","Get Busy",79,"Girl, it's all good, jus turn me on"
"145","Sean Paul","Get Busy","Get Busy",80,"Yo, sexy ladies want par wid us"
"146","Sean Paul","Get Busy","Get Busy",81,"Inna di car wid us, dem nah war wid us"
"147","Sean Paul","Get Busy","Get Busy",82,"Inna di club dem wah flex wid us"
"148","Sean Paul","Get Busy","Get Busy",83,"To get next to us, dem cah vex wid us"
"149","Sean Paul","Get Busy","Get Busy",84,"From di day me born jah ignite me flame"
"150","Sean Paul","Get Busy","Get Busy",85,"Gyal a call me name and it is me fame"
"151","Sean Paul","Get Busy","Get Busy",86,"It's all good, girl, turn me on"
"152","Sean Paul","Get Busy","Get Busy",87,"'Til a early morn', let's get it on"
"153","Sean Paul","Get Busy","Get Busy",88,"Let's get it on 'til a early morn'"
"154","Sean Paul","Get Busy","Get Busy",89,"It's all good, jus turn me on"
"155","Sean Paul","Get Busy","Get Busy",90,"Let's get it on 'til a early morn'"
"156","Sean Paul","Get Busy","Get Busy",91,"It's all good, jus turn me on"
"157","R Kelly","Ignition","Ignition",1,"You remind me of something"
"158","R Kelly","Ignition","Ignition",2,"I just can't think of what it is"
"159","R Kelly","Ignition","Ignition",3,"Girl, please-Let me stick my key in your ignition, babe"
"160","R Kelly","Ignition","Ignition",4,"So I can get this thing started and get rollin', babe"
"161","R Kelly","Ignition","Ignition",5,"See I'll be doin' about 80 on your freeway"
"162","R Kelly","Ignition","Ignition",6,"Girl, I won't stop until I drive you crazy"
"163","R Kelly","Ignition","Ignition",7,"So buckle up cause this can get bumpy, babe"
"164","R Kelly","Ignition","Ignition",8,"Now hit the lights and check out all my functions, babe"
"165","R Kelly","Ignition","Ignition",9,"Girl, back that thing up so I can wax it, baby"
"166","R Kelly","Ignition","Ignition",10,"Honey, we gon' mess around and get a ticket, babe"
"167","R Kelly","Ignition","Ignition",11,"Cause"
"168","R Kelly","Ignition","Ignition",12,"We off up in this jeep"
"169","R Kelly","Ignition","Ignition",13,"We foggin' up the windows"
"170","R Kelly","Ignition","Ignition",14,"We got the radio up"
"171","R Kelly","Ignition","Ignition",15,"We all up in the back"
"172","R Kelly","Ignition","Ignition",16,"We got this shit bouncin'"
"173","R Kelly","Ignition","Ignition",17,"We goin' up and down"
"174","R Kelly","Ignition","Ignition",18,"We smokin' and we drinkin'"
"175","R Kelly","Ignition","Ignition",19,"Just a'thuggin it out"
"176","R Kelly","Ignition","Ignition",20,"Jump up, down once I hit them switches, babe"
"177","R Kelly","Ignition","Ignition",21,"And I'm about to take it where you want to go, babe"
"178","R Kelly","Ignition","Ignition",22,"Guarantee you I'm about to get some mileage, babe"
"179","R Kelly","Ignition","Ignition",23,"And it won't be no runnin' out of gas, babe"
"180","R Kelly","Ignition","Ignition",24,"It's like woo-ooh-ooh, pull over, babe"
"181","R Kelly","Ignition","Ignition",25,"And let me put this lovin' off in your trunk, babe"
"182","R Kelly","Ignition","Ignition",26,"So buckle up this could get bumpy, babe"
"183","R Kelly","Ignition","Ignition",27,"Girl, we gon' mess around and get a ticket, babe"
"184","R Kelly","Ignition","Ignition",28,"Cause"
"185","R Kelly","Ignition","Ignition",29,"We off up in this jeep"
"186","R Kelly","Ignition","Ignition",30,"We foggin' up the windows"
"187","R Kelly","Ignition","Ignition",31,"We got the radio up"
"188","R Kelly","Ignition","Ignition",32,"We all up in the back"
"189","R Kelly","Ignition","Ignition",33,"We got this shit bouncin'"
"190","R Kelly","Ignition","Ignition",34,"We goin' up and down"
"191","R Kelly","Ignition","Ignition",35,"We smokin' and we drinkin'"
"192","R Kelly","Ignition","Ignition",36,"Just a'thuggin it out"
"193","R Kelly","Ignition","Ignition",37,"Now hold on tight cause I'm about to go faster, babe"
"194","R Kelly","Ignition","Ignition",38,"Girl, you dealing with a pro behind this wheel, babe"
"195","R Kelly","Ignition","Ignition",39,"So tell me have you ever driven a stick, babe?"
"196","R Kelly","Ignition","Ignition",40,"You'll be screamin' every time we shift them gears, babe"
"197","R Kelly","Ignition","Ignition",41,"So brace yourself while I'm hittin' them corners, babe"
"198","R Kelly","Ignition","Ignition",42,"When it's over put that Kells on your license plates"
"199","R Kelly","Ignition","Ignition",43,"Now buckle up cause this can get bumpy, babe"
"200","R Kelly","Ignition","Ignition",44,"Girl, we gon' mess around and get a ticket, babe"
"201","R Kelly","Ignition","Ignition",45,"Cause"
"202","R Kelly","Ignition","Ignition",46,"We off up in this jeep"
"203","R Kelly","Ignition","Ignition",47,"We foggin' up the windows"
"204","R Kelly","Ignition","Ignition",48,"We got the radio up"
"205","R Kelly","Ignition","Ignition",49,"We all up in the back"
"206","R Kelly","Ignition","Ignition",50,"We got this shit bouncin'"
"207","R Kelly","Ignition","Ignition",51,"We goin' up and down"
"208","R Kelly","Ignition","Ignition",52,"We smokin' and we drinkin'"
"209","R Kelly","Ignition","Ignition",53,"Just a'thuggin it out"
"210","R Kelly","Ignition","Ignition",54,"When I hear you say:"
"211","R Kelly","Ignition","Ignition",55,"Green light... I'mma go"
"212","R Kelly","Ignition","Ignition",56,"Yellow light... Do it slow"
"213","R Kelly","Ignition","Ignition",57,"Red light... I'mma stop"
"214","R Kelly","Ignition","Ignition",58,"When I hear you say:"
"215","R Kelly","Ignition","Ignition",59,"Switch lanes... Hit the signal"
"216","R Kelly","Ignition","Ignition",60,"Pit stop... Take a break"
"217","R Kelly","Ignition","Ignition",61,"Hit the hazards when we park"
"218","R Kelly","Ignition","Ignition",62,"Because we about to go real far"
"219","R Kelly","Ignition","Ignition",63,"Cause"
"220","R Kelly","Ignition","Ignition",64,"We off up in this jeep"
"221","R Kelly","Ignition","Ignition",65,"We foggin' up the windows"
"222","R Kelly","Ignition","Ignition",66,"We got the radio up"
"223","R Kelly","Ignition","Ignition",67,"We all up in the back"
"224","R Kelly","Ignition","Ignition",68,"We got this shit bouncin'"
"225","R Kelly","Ignition","Ignition",69,"We goin' up and down"
"226","R Kelly","Ignition","Ignition",70,"We smokin' and we drinkin'"
"227","R Kelly","Ignition","Ignition",71,"Just a'thuggin it out"
"228","R Kelly","Ignition","Ignition",72,"Now let me see you"
"229","R Kelly","Ignition","Ignition",73,"Bounce bounce bounce bounce bounce bounce bounce"
"230","R Kelly","Ignition","Ignition",74,"Bounce bounce bounce bounce bounce bounce bounce"
"231","Matchbox Twenty","Unwell","Unwell",1,"All day"
"232","Matchbox Twenty","Unwell","Unwell",2,"Starin' at the ceilin', makin'"
"233","Matchbox Twenty","Unwell","Unwell",3,"Friends with shadows on my wall"
"234","Matchbox Twenty","Unwell","Unwell",4,"All night"
"235","Matchbox Twenty","Unwell","Unwell",5,"Hearin' voices tellin' me"
"236","Matchbox Twenty","Unwell","Unwell",6,"That I should get some sleep"
"237","Matchbox Twenty","Unwell","Unwell",7,"Because tomorrow might be good for somethin'"
"238","Matchbox Twenty","Unwell","Unwell",8,"Hold on"
"239","Matchbox Twenty","Unwell","Unwell",9,"Feelin' like I'm headed for a"
"240","Matchbox Twenty","Unwell","Unwell",10,"Breakdown"
"241","Matchbox Twenty","Unwell","Unwell",11,"And I don't know why"
"242","Matchbox Twenty","Unwell","Unwell",12,"But I'm not crazy, I'm just a little unwell"
"243","Matchbox Twenty","Unwell","Unwell",13,"I know right now you can't tell"
"244","Matchbox Twenty","Unwell","Unwell",14,"But stay awhile and maybe then you'll see"
"245","Matchbox Twenty","Unwell","Unwell",15,"A different side of me"
"246","Matchbox Twenty","Unwell","Unwell",16,"I'm not crazy, I'm just a little impaired"
"247","Matchbox Twenty","Unwell","Unwell",17,"I know right now you don't care"
"248","Matchbox Twenty","Unwell","Unwell",18,"But soon enough you're gonna think of me"
"249","Matchbox Twenty","Unwell","Unwell",19,"And how I used to be"
"250","Matchbox Twenty","Unwell","Unwell",20,"Me"
"251","Matchbox Twenty","Unwell","Unwell",21,"I'm talkin' to myself in public"
"252","Matchbox Twenty","Unwell","Unwell",22,"And dodgin' glances on the train"
"253","Matchbox Twenty","Unwell","Unwell",23,"And I know"
"254","Matchbox Twenty","Unwell","Unwell",24,"I know they've all been talkin' 'bout me"
"255","Matchbox Twenty","Unwell","Unwell",25,"I can hear them whisper"
"256","Matchbox Twenty","Unwell","Unwell",26,"And it makes me think there must be somethin' wrong"
"257","Matchbox Twenty","Unwell","Unwell",27,"With me"
"258","Matchbox Twenty","Unwell","Unwell",28,"Out of all the hours thinkin'"
"259","Matchbox Twenty","Unwell","Unwell",29,"Somehow"
"260","Matchbox Twenty","Unwell","Unwell",30,"I've lost my mind"
"261","Matchbox Twenty","Unwell","Unwell",31,"But I'm not crazy, I'm just a little unwell"
"262","Matchbox Twenty","Unwell","Unwell",32,"I know right now you can't tell"
"263","Matchbox Twenty","Unwell","Unwell",33,"But stay awhile and maybe then you'll see"
"264","Matchbox Twenty","Unwell","Unwell",34,"A different side of me"
"265","Matchbox Twenty","Unwell","Unwell",35,"I'm not crazy, I'm just a little impaired"
"266","Matchbox Twenty","Unwell","Unwell",36,"I know right now you don't care"
"267","Matchbox Twenty","Unwell","Unwell",37,"But soon enough you're gonna think of me"
"268","Matchbox Twenty","Unwell","Unwell",38,"And how I used to be"
"269","Matchbox Twenty","Unwell","Unwell",39,"I've been talkin' in my sleep"
"270","Matchbox Twenty","Unwell","Unwell",40,"Pretty soon they'll come to get me"
"271","Matchbox Twenty","Unwell","Unwell",41,"Yeah, they're takin' me away"
"272","Matchbox Twenty","Unwell","Unwell",42,"I'm not crazy, I'm just a little unwell"
"273","Matchbox Twenty","Unwell","Unwell",43,"I know right now you can't tell"
"274","Matchbox Twenty","Unwell","Unwell",44,"But stay awhile and maybe then you'll see"
"275","Matchbox Twenty","Unwell","Unwell",45,"A different side of me"
"276","Matchbox Twenty","Unwell","Unwell",46,"I'm not crazy, I'm just a little impaired"
"277","Matchbox Twenty","Unwell","Unwell",47,"I know right now you don't care"
"278","Matchbox Twenty","Unwell","Unwell",48,"But soon enough you're gonna think of me"
"279","Matchbox Twenty","Unwell","Unwell",49,"And how I used to be"
"280","Matchbox Twenty","Unwell","Unwell",50,"Yeah, how I used to be"
"281","Matchbox Twenty","Unwell","Unwell",51,"How I used to be"
"282","Matchbox Twenty","Unwell","Unwell",52,"Well, I'm just a little unwell"
"283","Matchbox Twenty","Unwell","Unwell",53,"How I used to be"
"284","Matchbox Twenty","Unwell","Unwell",54,"How I used to be"
"285","Matchbox Twenty","Unwell","Unwell",55,"I'm just a little unwell"
"286","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",1,"What's wrong with the world, mama?"
"287","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",2,"People livin' like they ain't got no mamas"
"288","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",3,"I think the whole world's addicted to the drama"
"289","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",4,"Only attracted to the things that'll bring you trauma"
"290","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",5,"Overseas, yeah, we tryin' to stop terrorism"
"291","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",6,"But we still got terrorists here livin'In the USA, the big CIA"
"292","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",7,"The Bloods and the Crips, and the KKK"
"293","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",8,"But if you only have love for your own race"
"294","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",9,"Then you only leave space to discriminate"
"295","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",10,"And to discriminate only generates hate"
"296","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",11,"And when you hate, then you're bound to get irate"
"297","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",12,"Madness is what you demonstrate"
"298","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",13,"And that's exactly how anger works and operates"
"299","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",14,"Man, you gotta have love, this'll set us straight"
"300","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",15,"Take control of your mind and meditate"
"301","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",16,"Let your soul gravitate to the love, y'all, y'all"
"302","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",17,"People killin', people dyin'"
"303","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",18,"Children hurt and you hear them cryin'"
"304","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",19,"Can you practice what you preach?"
"305","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",20,"And would you turn the other cheek?"
"306","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",21,"Father, father, father, help us"
"307","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",22,"Send some guidance from above"
"308","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",23,"These people got me, got me questionin'"
"309","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",24,"Where is the love? (love)"
"310","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",25,"Where is the love? (the love)"
"311","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",26,"Where is the love? (the love)"
"312","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",27,"Where is the love? (the love, the love)"
"313","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",28,"It just ain't the same, old ways have changed"
"314","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",29,"New days are strange, is the world insane?"
"315","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",30,"If love and peace is so strong"
"316","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",31,"Then why are there pieces of love that don't belong"
"317","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",32,"Nations droppin' bombs"
"318","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",33,"Chemical gases fillin' lungs of little ones"
"319","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",34,"With ongoing sufferin' as the youth die young"
"320","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",35,"So ask yourself, is the lovin' really gone?"
"321","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",36,"So I can ask myself, really, what is going wrong?"
"322","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",37,"With this world that we livin' in, people keep on givin' in"
"323","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",38,"Makin' wrong decisions, only visions of dividends"
"324","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",39,"Not respectin' each other, deny thy brother"
"325","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",40,"A war is goin' on, but the reason's undercover"
"326","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",41,"The truth is kept secret, and swept under the rug"
"327","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",42,"If you never know truth, then you never know love"
"328","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",43,"Where's the love, y'all? (Come on, I don't know)"
"329","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",44,"Where's the truth, y'all? (Come on, I don't know)"
"330","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",45,"And where's the love y'all?"
"331","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",46,"People killin', people dyin'"
"332","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",47,"Children hurt and you hear them cryin'"
"333","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",48,"Will you practice what you preach?"
"334","The Black Eyed Peas","Where Is The Love?","Where Is the Love?",49,"And would you turn the other cheek?"
