"","artist","track","track_title","line","lyric"
"1","Lifehouse","Hanging By A Moment","Hanging by a Moment",1,"Desperate for changing"
"2","Lifehouse","Hanging By A Moment","Hanging by a Moment",2,"Starving for truth"
"3","Lifehouse","Hanging By A Moment","Hanging by a Moment",3,"I'm closer to where I started"
"4","Lifehouse","Hanging By A Moment","Hanging by a Moment",4,"I'm chasing after you"
"5","Lifehouse","Hanging By A Moment","Hanging by a Moment",5,"I'm falling even more in love with you"
"6","Lifehouse","Hanging By A Moment","Hanging by a Moment",6,"Letting go of all I've held onto"
"7","Lifehouse","Hanging By A Moment","Hanging by a Moment",7,"I'm standing here until you make me move"
"8","Lifehouse","Hanging By A Moment","Hanging by a Moment",8,"I'm hanging by a moment here with you"
"9","Lifehouse","Hanging By A Moment","Hanging by a Moment",9,"Forgetting all I'm lacking"
"10","Lifehouse","Hanging By A Moment","Hanging by a Moment",10,"Completely incomplete"
"11","Lifehouse","Hanging By A Moment","Hanging by a Moment",11,"I'll take your invitation"
"12","Lifehouse","Hanging By A Moment","Hanging by a Moment",12,"You take all of me now"
"13","Lifehouse","Hanging By A Moment","Hanging by a Moment",13,"I'm falling even more in love with you"
"14","Lifehouse","Hanging By A Moment","Hanging by a Moment",14,"Letting go of all I've held onto"
"15","Lifehouse","Hanging By A Moment","Hanging by a Moment",15,"I'm standing here until you make me move"
"16","Lifehouse","Hanging By A Moment","Hanging by a Moment",16,"I'm hanging by a moment here with you"
"17","Lifehouse","Hanging By A Moment","Hanging by a Moment",17,"I'm living for the only thing I know"
"18","Lifehouse","Hanging By A Moment","Hanging by a Moment",18,"I'm running and not quite sure where to go"
"19","Lifehouse","Hanging By A Moment","Hanging by a Moment",19,"And I don't know what I'm diving into"
"20","Lifehouse","Hanging By A Moment","Hanging by a Moment",20,"Just hanging by a moment here with you"
"21","Lifehouse","Hanging By A Moment","Hanging by a Moment",21,"There's nothing else to lose"
"22","Lifehouse","Hanging By A Moment","Hanging by a Moment",22,"There's nothing else to find"
"23","Lifehouse","Hanging By A Moment","Hanging by a Moment",23,"There's nothing in the world"
"24","Lifehouse","Hanging By A Moment","Hanging by a Moment",24,"That can change my mind"
"25","Lifehouse","Hanging By A Moment","Hanging by a Moment",25,"There is nothing else"
"26","Lifehouse","Hanging By A Moment","Hanging by a Moment",26,"There is nothing else"
"27","Lifehouse","Hanging By A Moment","Hanging by a Moment",27,"There is nothing else"
"28","Lifehouse","Hanging By A Moment","Hanging by a Moment",28,"Desperate for changing"
"29","Lifehouse","Hanging By A Moment","Hanging by a Moment",29,"Starving for truth"
"30","Lifehouse","Hanging By A Moment","Hanging by a Moment",30,"I'm closer to where I started"
"31","Lifehouse","Hanging By A Moment","Hanging by a Moment",31,"I'm chasing after you"
"32","Lifehouse","Hanging By A Moment","Hanging by a Moment",32,"I'm falling even more in love with you"
"33","Lifehouse","Hanging By A Moment","Hanging by a Moment",33,"Letting go of all I've held onto"
"34","Lifehouse","Hanging By A Moment","Hanging by a Moment",34,"I'm standing here until you make me move"
"35","Lifehouse","Hanging By A Moment","Hanging by a Moment",35,"I'm hanging by a moment here with you"
