"","artist","track","track_title","line","lyric"
"1","Lady GaGa","Poker Face","Poker Face",1,"Mum mum mum mah"
"2","Lady GaGa","Poker Face","Poker Face",2,"Mum mum mum mah"
"3","Lady GaGa","Poker Face","Poker Face",3,"Mum mum mum mah"
"4","Lady GaGa","Poker Face","Poker Face",4,"Mum mum mum mah"
"5","Lady GaGa","Poker Face","Poker Face",5,"Mum mum mum mah"
"6","Lady GaGa","Poker Face","Poker Face",6,"I wanna hold 'em like they do in Texas, please"
"7","Lady GaGa","Poker Face","Poker Face",7,"Fold 'em, let 'em hit me, raise it; baby, stay with me (I love it)"
"8","Lady GaGa","Poker Face","Poker Face",8,"Love game intuition, play the cards with spades to start"
"9","Lady GaGa","Poker Face","Poker Face",9,"And after he's been hooked, I'll play the one that's on his heart"
"10","Lady GaGa","Poker Face","Poker Face",10,"Oh, oh-oh, oh, oh"
"11","Lady GaGa","Poker Face","Poker Face",11,"Oh oh oh oh, oh oh"
"12","Lady GaGa","Poker Face","Poker Face",12,"I'll get him hot, show him what I've got"
"13","Lady GaGa","Poker Face","Poker Face",13,"Oh, oh-oh, oh, oh"
"14","Lady GaGa","Poker Face","Poker Face",14,"Oh oh oh oh, oh oh"
"15","Lady GaGa","Poker Face","Poker Face",15,"I'll get him hot, show him what I've got"
"16","Lady GaGa","Poker Face","Poker Face",16,"Can't read my, can't read my"
"17","Lady GaGa","Poker Face","Poker Face",17,"No, he can't read my poker face(She’s got me like nobody)"
"18","Lady GaGa","Poker Face","Poker Face",18,"Can't read my, can't read my"
"19","Lady GaGa","Poker Face","Poker Face",19,"No, he can't read my poker face(She’s got me like nobody)"
"20","Lady GaGa","Poker Face","Poker Face",20,"Po-po-po-poker face, po-po-fuck her face"
"21","Lady GaGa","Poker Face","Poker Face",21,"(Mum mum mum mah)"
"22","Lady GaGa","Poker Face","Poker Face",22,"Po-po-po-poker face, po-po-fuck her face"
"23","Lady GaGa","Poker Face","Poker Face",23,"(Mum mum mum mah)"
"24","Lady GaGa","Poker Face","Poker Face",24,"I wanna roll with him, a hard pair we will be"
"25","Lady GaGa","Poker Face","Poker Face",25,"A little gambling is fun when you're with me (I love it)"
"26","Lady GaGa","Poker Face","Poker Face",26,"Russian roulette is not the same without a gun"
"27","Lady GaGa","Poker Face","Poker Face",27,"And baby, when it's love, if it's not rough, it isn't fun (fun)"
"28","Lady GaGa","Poker Face","Poker Face",28,"Oh, oh-oh, oh, oh"
"29","Lady GaGa","Poker Face","Poker Face",29,"Oh oh oh oh, oh oh"
"30","Lady GaGa","Poker Face","Poker Face",30,"I'll get him hot, show him what I've got"
"31","Lady GaGa","Poker Face","Poker Face",31,"Oh, oh-oh, oh, oh"
"32","Lady GaGa","Poker Face","Poker Face",32,"Oh oh oh oh, oh oh"
"33","Lady GaGa","Poker Face","Poker Face",33,"I'll get him hot, show him what I've got"
"34","Lady GaGa","Poker Face","Poker Face",34,"Can't read my, can't read my"
"35","Lady GaGa","Poker Face","Poker Face",35,"No, he can't read my poker face(She’s got me like nobody)"
"36","Lady GaGa","Poker Face","Poker Face",36,"Can't read my, can't read my"
"37","Lady GaGa","Poker Face","Poker Face",37,"No, he can't read my poker face(She’s got me like nobody)"
"38","Lady GaGa","Poker Face","Poker Face",38,"Po-po-po-poker face, po-po-fuck her face"
"39","Lady GaGa","Poker Face","Poker Face",39,"(Mum mum mum mah)"
"40","Lady GaGa","Poker Face","Poker Face",40,"Po-po-po-poker face, po-po-fuck her face"
"41","Lady GaGa","Poker Face","Poker Face",41,"(Mum mum mum mah)"
"42","Lady GaGa","Poker Face","Poker Face",42,"(Mum mum mum mah)"
"43","Lady GaGa","Poker Face","Poker Face",43,"(Mum mum mum mah)"
"44","Lady GaGa","Poker Face","Poker Face",44,"I won't tell you that I love you"
"45","Lady GaGa","Poker Face","Poker Face",45,"Kiss or hug you'Cause I'm bluffin' with my muffin"
"46","Lady GaGa","Poker Face","Poker Face",46,"I'm not lying, I'm just stunnin' with my love-glue-gunnin'Just like a chick in the casino"
"47","Lady GaGa","Poker Face","Poker Face",47,"Take your bank before I pay you out"
"48","Lady GaGa","Poker Face","Poker Face",48,"I promise this, promise this"
"49","Lady GaGa","Poker Face","Poker Face",49,"Check this hand 'cause I'm marvelous"
"50","Lady GaGa","Poker Face","Poker Face",50,"Can't read my, can't read my"
"51","Lady GaGa","Poker Face","Poker Face",51,"No, he can't read my poker face(She’s got me like nobody)"
"52","Lady GaGa","Poker Face","Poker Face",52,"Can't read my, can't read my"
"53","Lady GaGa","Poker Face","Poker Face",53,"No, he can't read my poker face(She’s got me like nobody)"
"54","Lady GaGa","Poker Face","Poker Face",54,"Can't read my, can't read my"
"55","Lady GaGa","Poker Face","Poker Face",55,"No, he can't read my poker face(She’s got me like nobody)"
"56","Lady GaGa","Poker Face","Poker Face",56,"Can't read my, can't read my"
"57","Lady GaGa","Poker Face","Poker Face",57,"No, he can't read my poker face(She’s got me like nobody)"
"58","Lady GaGa","Poker Face","Poker Face",58,"Can't read my, can't read my"
"59","Lady GaGa","Poker Face","Poker Face",59,"No, he can't read my poker face(She’s got me like nobody)"
"60","Lady GaGa","Poker Face","Poker Face",60,"Can't read my, can't read my"
"61","Lady GaGa","Poker Face","Poker Face",61,"No, he can't read my poker face(She’s got me like nobody)"
"62","Lady GaGa","Poker Face","Poker Face",62,"Po-po-po-poker face, po-po-fuck her face"
"63","Lady GaGa","Poker Face","Poker Face",63,"Po-po-po-poker face, po-po-fuck her face(She’s got me like nobody)"
"64","Lady GaGa","Poker Face","Poker Face",64,"Po-po-po-poker face, po-po-fuck her face"
"65","Lady GaGa","Poker Face","Poker Face",65,"(Mum mum mum mah)"
"66","Lady GaGa","Poker Face","Poker Face",66,"Po-po-po-poker face, po-po-fuck her face"
"67","Lady GaGa","Poker Face","Poker Face",67,"(Mum mum mum mah)"
"68","Lady GaGa","Poker Face","Poker Face",68,"Po-po-po-poker face, po-po-fuck her face"
"69","Lady GaGa","Poker Face","Poker Face",69,"(Mum mum mum mah)"
"70","Lady GaGa","Poker Face","Poker Face",70,"Po-po-po-poker face, po-po-fuck her face"
"71","Lady GaGa","Poker Face","Poker Face",71,"(Mum mum mum mah)"
"72","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",1,"I got a feelin'"
"73","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",2,"That tonight's gonna be a good night"
"74","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",3,"That tonight's gonna be a good night"
"75","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",4,"That tonight's gonna be a good, good night"
"76","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",5,"Feelin'"
"77","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",6,"That tonight's gonna be a good night"
"78","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",7,"That tonight's gonna be a good night"
"79","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",8,"That tonight's gonna be a good, good night"
"80","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",9,"A feelin' (Wooh-ooh)"
"81","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",10,"That tonight's gonna be a good night"
"82","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",11,"That tonight's gonna be a good night"
"83","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",12,"That tonight's gonna be a good, good night"
"84","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",13,"A feelin' (Wooh-ooh)"
"85","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",14,"That tonight's gonna be a good night"
"86","The Black Eyed Peas","I Gotta Feeling","I Gotta Feeling",15,"That tonight's gonna be a good night"
