"","artist","track","track_title","line","lyric"
"27","OMI","Cheerleader","Cheerleader",27,"She is always right there when I need her"
"28","OMI","Cheerleader","Cheerleader",28,"Oh I think that I found myself a cheerleader"
"29","OMI","Cheerleader","Cheerleader",29,"She is always right there when I need her"
"30","OMI","Cheerleader","Cheerleader",30,"Ahh, I need her, right here where she need to be"
"31","OMI","Cheerleader","Cheerleader",31,"Complimenting my style you're flyer with the Captain of the team"
"32","OMI","Cheerleader","Cheerleader",32,"Now move, right, right there, hit reverse girl and back that rear"
"33","OMI","Cheerleader","Cheerleader",33,"Roll it with me and then light that up and the rest is history write that, book"
"34","OMI","Cheerleader","Cheerleader",34,"My cheerleader, something about her demeanor"
"35","OMI","Cheerleader","Cheerleader",35,"Even though I'm off these margaritas can't none of these hoes here come between us"
"36","OMI","Cheerleader","Cheerleader",36,"Shorty no regular chick, so I just take her to places she ain't know exist"
"37","OMI","Cheerleader","Cheerleader",37,"So she never forget, who the man is"
"38","OMI","Cheerleader","Cheerleader",38,"She gives me love and affection"
"39","OMI","Cheerleader","Cheerleader",39,"Baby did I mention, you're the only girl for me"
"40","OMI","Cheerleader","Cheerleader",40,"No I don't need a next one"
"41","OMI","Cheerleader","Cheerleader",41,"Mama loves you too, she thinks I made the right selection"
"42","OMI","Cheerleader","Cheerleader",42,"Now all that's left to do"
"43","OMI","Cheerleader","Cheerleader",43,"Is just for me to pop the question"
"44","OMI","Cheerleader","Cheerleader",44,"Oh I think that I found myself a cheerleader"
"45","OMI","Cheerleader","Cheerleader",45,"She is always right there when I need her"
"46","OMI","Cheerleader","Cheerleader",46,"Oh I think that I found myself a cheerleader"
"47","OMI","Cheerleader","Cheerleader",47,"She is always right there when I need her"
"48","OMI","Cheerleader","Cheerleader",48,"I need,right right there"
"49","OMI","Cheerleader","Cheerleader",49,"I need,right right there"
"50","OMI","Cheerleader","Cheerleader",50,"I need,right right there"
"51","OMI","Cheerleader","Cheerleader",51,"Right right there"
"52","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",1,"When your legs don't work like they used to before"
"53","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",2,"And I can't sweep you off of your feet"
"54","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",3,"Will your mouth still remember the taste of my love?"
"55","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",4,"Will your eyes still smile from your cheeks?"
"56","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",5,"And darling, I will be loving you till we're seventy"
"57","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",6,"And baby, my heart could still fall as hard at twenty-three"
"58","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",7,"And I'm thinking 'bout how"
"59","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",8,"People fall in love in mysterious ways"
"60","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",9,"Maybe just the touch of a hand"
"61","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",10,"Well me, I fall in love with you every single day"
"62","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",11,"I just wanna tell you I am"
"63","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",12,"So honey, now, take me into your loving arms"
"64","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",13,"Kiss me under the light of a thousand stars"
"65","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",14,"Place your head on my beating heart, I'm thinking out loud"
"66","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",15,"And maybe we found love right where we are"
"67","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",16,"When my hair's all but gone and my memory fades"
"68","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",17,"And the crowds don't remember my name"
"69","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",18,"When my hands don't play the strings the same way"
"70","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",19,"I know you will still love me the same'Cause, honey, your soul could never grow old, it's evergreen"
"71","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",20,"And baby, your smile's forever in my mind and memory"
"72","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",21,"And I'm thinking 'bout how"
"73","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",22,"People fall in love in mysterious ways"
"74","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",23,"And maybe it's all part of a plan"
"75","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",24,"Well I'll just keep on making the same mistakes"
"76","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",25,"Hoping that you'll understand"
"77","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",26,"That, baby, now, take me into your loving arms"
"78","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",27,"Kiss me under the light of a thousand stars"
"79","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",28,"Place your head on my beating heart, I'm thinking out loud"
"80","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",29,"And maybe we found love right where we are"
"81","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",30,"So baby, now, take me into your loving arms"
"82","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",31,"Kiss me under the light of a thousand stars"
"83","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",32,"Oh darling, place your head on my beating heart, I'm thinking out loud"
"84","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",33,"That maybe we found love right where we are"
"85","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",34,"Oh baby, we found love right where we are"
"86","Ed Sheeran","Thinking Out Loud","Thinking Out Loud",35,"And we found love right where we are"
"87","Major Lazer & DJ Snake","Lean On","Mhe",1,"""Lean On"""
"88","Major Lazer & DJ Snake","Lean On","Mhe",2,"(with DJ Snake)"
"89","Major Lazer & DJ Snake","Lean On","Mhe",3,"(feat. MØ)"
"90","Major Lazer & DJ Snake","Lean On","Mhe",4,"Do you recall, not long ago"
"91","Major Lazer & DJ Snake","Lean On","Mhe",5,"We would walk on the sidewalk"
"92","Major Lazer & DJ Snake","Lean On","Mhe",6,"Innocent, remember?"
"93","Major Lazer & DJ Snake","Lean On","Mhe",7,"All we did was care for each other"
"94","Major Lazer & DJ Snake","Lean On","Mhe",8,"But the night was warm"
"95","Major Lazer & DJ Snake","Lean On","Mhe",9,"We were bold and young"
"96","Major Lazer & DJ Snake","Lean On","Mhe",10,"All around the wind blows"
"97","Major Lazer & DJ Snake","Lean On","Mhe",11,"We would only hold on to let go"
"98","Major Lazer & DJ Snake","Lean On","Mhe",12,"Blow a kiss, fire a gun"
"99","Major Lazer & DJ Snake","Lean On","Mhe",13,"We need someone to lean on"
"100","Major Lazer & DJ Snake","Lean On","Mhe",14,"Blow a kiss, fire a gun"
"101","Major Lazer & DJ Snake","Lean On","Mhe",15,"All we need is somebody to lean on"
"102","Major Lazer & DJ Snake","Lean On","Mhe",16,"(Eeh ooh, eeh ooh, eeh ooh, eeh ooh)"
"103","Major Lazer & DJ Snake","Lean On","Mhe",17,"What will we do when we get old?"
"104","Major Lazer & DJ Snake","Lean On","Mhe",18,"Will we walk down the same road?"
"105","Major Lazer & DJ Snake","Lean On","Mhe",19,"Will you be there by my side?"
"106","Major Lazer & DJ Snake","Lean On","Mhe",20,"Standing strong as the waves roll over"
"107","Major Lazer & DJ Snake","Lean On","Mhe",21,"When the nights are long"
"108","Major Lazer & DJ Snake","Lean On","Mhe",22,"Longing for you to come home"
"109","Major Lazer & DJ Snake","Lean On","Mhe",23,"All around the wind blows"
"110","Major Lazer & DJ Snake","Lean On","Mhe",24,"We would only hold on to let go"
"111","Major Lazer & DJ Snake","Lean On","Mhe",25,"Blow a kiss, fire a gun"
"112","Major Lazer & DJ Snake","Lean On","Mhe",26,"We need someone to lean on"
"113","Major Lazer & DJ Snake","Lean On","Mhe",27,"Blow a kiss, fire a gun"
"114","Major Lazer & DJ Snake","Lean On","Mhe",28,"All we need is somebody to lean on"
"115","Major Lazer & DJ Snake","Lean On","Mhe",29,"(Eeh ooh, eeh ooh, eeh ooh, eeh ooh)"
"116","Major Lazer & DJ Snake","Lean On","Mhe",30,"All we need is somebody to lean on"
"117","Major Lazer & DJ Snake","Lean On","Mhe",31,"(Eeh ooh, eeh ooh, eeh ooh, eeh ooh)"
"118","Major Lazer & DJ Snake","Lean On","Mhe",32,"All we need is somebody to lean on"
"119","Major Lazer & DJ Snake","Lean On","Mhe",33,"Lean on, lean on, lean on, lean on..."
"120","Major Lazer & DJ Snake","Lean On","Mhe",34,"Blow a kiss, fire a gun"
"121","Major Lazer & DJ Snake","Lean On","Mhe",35,"We need someone to lean on"
"122","Major Lazer & DJ Snake","Lean On","Mhe",36,"Blow a kiss, fire a gun"
"123","Major Lazer & DJ Snake","Lean On","Mhe",37,"All we need is somebody to lean on"
"124","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",1,NA
"125","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",2,"You're the light, you're the night"
"126","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",3,"You're the colour of my blood"
"127","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",4,"You're the cure, you're the pain"
"128","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",5,"You're the only thing I wanna touch"
"129","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",6,"Never knew that it could mean so much, so much"
"130","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",7,"You're the fear, I don't care"
"131","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",8,"Cause I've never been so high"
"132","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",9,"Follow me through the dark"
"133","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",10,"Let me take you past the satellites"
"134","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",11,"You can see the world you brought to life, to life"
"135","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",12,"So love me like you do, la-la-love me like you do"
"136","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",13,"Love me like you do, la-la-love me like you do"
"137","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",14,"Touch me like you do, ta-ta-touch me like you do"
"138","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",15,"What are you waiting for?"
"139","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",16,"Fading in, fading out"
"140","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",17,"On the edge of paradise"
"141","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",18,"Every inch of your skin is a Holy Grail I've got to find"
"142","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",19,"Only you can set my heart on fire, on fire"
"143","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",20,"Yeah"
"144","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",21,"I'll let you set the pace"
"145","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",22,"Cause I'm not thinking straight"
"146","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",23,"My head's spinning around, I can't see clear no more"
"147","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",24,"What are you waiting for?"
"148","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",25,"Love me like you do, la-la-love me like you do"
"149","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",26,"Love me like you do, la-la-love me like you do"
"150","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",27,"Touch me like you do, ta-ta-touch me like you do"
"151","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",28,"What are you waiting for?"
"152","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",29,"Love me like you do, la-la-love me like you do"
"153","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",30,"Love me like you do, la-la-love me like you do"
"154","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",31,"Touch me like you do, ta-ta-touch me like you do"
"155","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",32,"What are you waiting for?"
"156","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",33,"I'll let you set the pace"
"157","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",34,"Cause I'm not thinking straight"
"158","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",35,"My head's spinning around, I can't see clear no more"
"159","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",36,"What are you waiting for?"
"160","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",37,"Love me like you do, la-la-love me like you do"
"161","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",38,"Love me like you do, la-la-love me like you do"
"162","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",39,"Touch me like you do, ta-ta-touch me like you do"
"163","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",40,"What are you waiting for?"
"164","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",41,"Love me like you do, la-la-love me like you do"
"165","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",42,"Love me like you do, la-la-love me like you do"
"166","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",43,"Touch me like you do, ta-ta-touch me like you do"
"167","Ellie Goulding","Love Me Like You Do","Love Me Like You Do",44,"What are you waiting for?"
"168","Maroon 5","Sugar","Sugar",1,NA
"169","Maroon 5","Sugar","Sugar",2,"I'm hurting baby, I'm broken down"
"170","Maroon 5","Sugar","Sugar",3,"I need your loving, loving I need it now"
"171","Maroon 5","Sugar","Sugar",4,"When I'm without you, I'm something weak"
"172","Maroon 5","Sugar","Sugar",5,"You got me begging, begging I'm on my knees"
"173","Maroon 5","Sugar","Sugar",6,"I don't wanna be needing your love"
"174","Maroon 5","Sugar","Sugar",7,"I just wanna be deep in your love"
"175","Maroon 5","Sugar","Sugar",8,"And it's killing me when you're away"
"176","Maroon 5","Sugar","Sugar",9,"Ooh baby"
"177","Maroon 5","Sugar","Sugar",10,"'Cause I really don't care where you are"
"178","Maroon 5","Sugar","Sugar",11,"I just wanna be there where you are"
"179","Maroon 5","Sugar","Sugar",12,"And I gotta get one little taste"
"180","Maroon 5","Sugar","Sugar",13,"Sugar, yes please"
"181","Maroon 5","Sugar","Sugar",14,"Won't you come and put it down on me?"
"182","Maroon 5","Sugar","Sugar",15,"I'm right here, 'cause I need"
"183","Maroon 5","Sugar","Sugar",16,"Little love, a little sympathy"
"184","Maroon 5","Sugar","Sugar",17,"Yeah, you show me good loving, make it alright"
"185","Maroon 5","Sugar","Sugar",18,"Need a little sweetness in my life"
"186","Maroon 5","Sugar","Sugar",19,"Your sugar, yes please"
"187","Maroon 5","Sugar","Sugar",20,"Won't you come and put it down on me?"
"188","Maroon 5","Sugar","Sugar",21,"Babe, my broken pieces, you pick them up"
"189","Maroon 5","Sugar","Sugar",22,"Don't leave me hanging, hanging"
"190","Maroon 5","Sugar","Sugar",23,"Come give me some"
"191","Maroon 5","Sugar","Sugar",24,"When I'm without you, I'm so insecure"
"192","Maroon 5","Sugar","Sugar",25,"You are the one thing, one thing I'm living for"
"193","Maroon 5","Sugar","Sugar",26,"I don't wanna be needing your love"
"194","Maroon 5","Sugar","Sugar",27,"I just wanna be deep in your love"
"195","Maroon 5","Sugar","Sugar",28,"And it's killing me when you're away"
"196","Maroon 5","Sugar","Sugar",29,"Ooh baby"
"197","Maroon 5","Sugar","Sugar",30,"'Cause I really don't care where you are"
"198","Maroon 5","Sugar","Sugar",31,"I just wanna be there where you are"
"199","Maroon 5","Sugar","Sugar",32,"And I gotta get one little taste"
"200","Maroon 5","Sugar","Sugar",33,"Sugar, yes please"
"201","Maroon 5","Sugar","Sugar",34,"Won't you come and put it down on me?"
"202","Maroon 5","Sugar","Sugar",35,"I'm right here, 'cause I need"
"203","Maroon 5","Sugar","Sugar",36,"Little love, a little sympathy"
"204","Maroon 5","Sugar","Sugar",37,"Yeah, you show me good loving, make it alright"
"205","Maroon 5","Sugar","Sugar",38,"Need a little sweetness in my life"
"206","Maroon 5","Sugar","Sugar",39,"Your sugar, yes please (Your sugar, yes please)"
"207","Maroon 5","Sugar","Sugar",40,"Won't you come and put it down on me?"
"208","Maroon 5","Sugar","Sugar",41,"Yeah"
"209","Maroon 5","Sugar","Sugar",42,"I want that red velvet"
"210","Maroon 5","Sugar","Sugar",43,"I want that sugar sweet"
"211","Maroon 5","Sugar","Sugar",44,"Don't let nobody touch it unless that somebody's me"
"212","Maroon 5","Sugar","Sugar",45,"I gotta be a man, there ain't no other way'Cause girl you're hotter than a Southern California day"
"213","Maroon 5","Sugar","Sugar",46,"Never wanna play no games, you don't gotta  be afraid"
"214","Maroon 5","Sugar","Sugar",47,"Don't give me all that shy shit"
"215","Maroon 5","Sugar","Sugar",48,"No makeup on, that's my sugar"
"216","Maroon 5","Sugar","Sugar",49,"Sugar, yes please (Please)"
"217","Maroon 5","Sugar","Sugar",50,"Won't you come and put it down on me? (Down on me)"
"218","Maroon 5","Sugar","Sugar",51,"I'm right here, 'cause I need (I'm right here, 'cause I need)"
"219","Maroon 5","Sugar","Sugar",52,"Little love, a little sympathy"
"220","Maroon 5","Sugar","Sugar",53,"Yeah, you show me good loving, make it alright"
"221","Maroon 5","Sugar","Sugar",54,"Need a little sweetness in my life (Yeah)"
"222","Maroon 5","Sugar","Sugar",55,"Your sugar, yes please (Your sugar, yes please)"
"223","Maroon 5","Sugar","Sugar",56,"Won't you come and put it down on me? (Down on me)"
"224","Maroon 5","Sugar","Sugar",57,"Sugar, yes please"
"225","Maroon 5","Sugar","Sugar",58,"Won't you come and put it down on me?"
"226","Maroon 5","Sugar","Sugar",59,"I'm right here, 'cause I need (I'm right here, 'cause I need)"
"227","Maroon 5","Sugar","Sugar",60,"Little love, a little sympathy"
"228","Maroon 5","Sugar","Sugar",61,"Yeah, you show me good loving, make it alright"
"229","Maroon 5","Sugar","Sugar",62,"Need a little sweetness in my life"
"230","Maroon 5","Sugar","Sugar",63,"Your sugar, yes please (Your sugar, yes please)"
"231","Maroon 5","Sugar","Sugar",64,"Won't you come and put it down on me?"
"232","Maroon 5","Sugar","Sugar",65,"(Down on me, down on me, ooh)"
"233","Walk the Moon","Shut Up & Dance","Shut Up and Dance",1,NA
"234","Walk the Moon","Shut Up & Dance","Shut Up and Dance",2,"""Oh, don't you dare look back"
"235","Walk the Moon","Shut Up & Dance","Shut Up and Dance",3,"Just keep your eyes on me"""
"236","Walk the Moon","Shut Up & Dance","Shut Up and Dance",4,"I said, ""You're holding back""She said, ""Shut up and dance with me"""
"237","Walk the Moon","Shut Up & Dance","Shut Up and Dance",5,"This woman is my destiny"
"238","Walk the Moon","Shut Up & Dance","Shut Up and Dance",6,"She said, ""Ooh hoo"
"239","Walk the Moon","Shut Up & Dance","Shut Up and Dance",7,"Shut up and dance with me"""
"240","Walk the Moon","Shut Up & Dance","Shut Up and Dance",8,"We were victims of the night"
"241","Walk the Moon","Shut Up & Dance","Shut Up and Dance",9,"The chemical, physical kryptonite"
"242","Walk the Moon","Shut Up & Dance","Shut Up and Dance",10,"Helpless to the bass and the fading light"
"243","Walk the Moon","Shut Up & Dance","Shut Up and Dance",11,"Oh, we were bound to get together"
"244","Walk the Moon","Shut Up & Dance","Shut Up and Dance",12,"Bound to get together"
"245","Walk the Moon","Shut Up & Dance","Shut Up and Dance",13,"She took my arm"
"246","Walk the Moon","Shut Up & Dance","Shut Up and Dance",14,"I don't know how it happened"
"247","Walk the Moon","Shut Up & Dance","Shut Up and Dance",15,"We took the floor and she said"
"248","Walk the Moon","Shut Up & Dance","Shut Up and Dance",16,"""Oh, don't you dare look back"
"249","Walk the Moon","Shut Up & Dance","Shut Up and Dance",17,"Just keep your eyes on me"""
"250","Walk the Moon","Shut Up & Dance","Shut Up and Dance",18,"I said, ""You're holding back""She said, ""Shut up and dance with me"""
"251","Walk the Moon","Shut Up & Dance","Shut Up and Dance",19,"This woman is my destiny"
"252","Walk the Moon","Shut Up & Dance","Shut Up and Dance",20,"She said, ""Ooh hoo"
"253","Walk the Moon","Shut Up & Dance","Shut Up and Dance",21,"Shut up and dance with me"""
"254","Walk the Moon","Shut Up & Dance","Shut Up and Dance",22,"A backless dress and some beat up sneaks"
"255","Walk the Moon","Shut Up & Dance","Shut Up and Dance",23,"My discothèque Juliet, teenage dream"
"256","Walk the Moon","Shut Up & Dance","Shut Up and Dance",24,"I felt it in my chest as she looked at me"
"257","Walk the Moon","Shut Up & Dance","Shut Up and Dance",25,"I knew we were bound to be together"
"258","Walk the Moon","Shut Up & Dance","Shut Up and Dance",26,"Bound to be together"
"259","Walk the Moon","Shut Up & Dance","Shut Up and Dance",27,"She took my arm"
"260","Walk the Moon","Shut Up & Dance","Shut Up and Dance",28,"I don't know how it happened"
"261","Walk the Moon","Shut Up & Dance","Shut Up and Dance",29,"We took the floor and she said"
"262","Walk the Moon","Shut Up & Dance","Shut Up and Dance",30,"""Oh, don't you dare look back"
"263","Walk the Moon","Shut Up & Dance","Shut Up and Dance",31,"Just keep your eyes on me"""
"264","Walk the Moon","Shut Up & Dance","Shut Up and Dance",32,"I said, ""You're holding back""She said, ""Shut up and dance with me"""
"265","Walk the Moon","Shut Up & Dance","Shut Up and Dance",33,"This woman is my destiny"
"266","Walk the Moon","Shut Up & Dance","Shut Up and Dance",34,"She said ""Ooh hoo"
"267","Walk the Moon","Shut Up & Dance","Shut Up and Dance",35,", shut up and dance with me"""
"268","Walk the Moon","Shut Up & Dance","Shut Up and Dance",36,"Oh, c'mon girl!"
"269","Walk the Moon","Shut Up & Dance","Shut Up and Dance",37,"Deep in her eyes"
"270","Walk the Moon","Shut Up & Dance","Shut Up and Dance",38,"I think I see the future"
"271","Walk the Moon","Shut Up & Dance","Shut Up and Dance",39,"I realize this is my last chance"
"272","Walk the Moon","Shut Up & Dance","Shut Up and Dance",40,"She took my arm"
"273","Walk the Moon","Shut Up & Dance","Shut Up and Dance",41,"I don't know how it happened"
"274","Walk the Moon","Shut Up & Dance","Shut Up and Dance",42,"We took the floor and she said"
"275","Walk the Moon","Shut Up & Dance","Shut Up and Dance",43,"""Oh, don't you dare look back"
"276","Walk the Moon","Shut Up & Dance","Shut Up and Dance",44,"Just keep your eyes on me"""
"277","Walk the Moon","Shut Up & Dance","Shut Up and Dance",45,"I said, ""You're holding back""She said, ""Shut up and dance with me"""
"278","Walk the Moon","Shut Up & Dance","Shut Up and Dance",46,"This woman is my destiny"
"279","Walk the Moon","Shut Up & Dance","Shut Up and Dance",47,"She said, ""Ooh hoo"
"280","Walk the Moon","Shut Up & Dance","Shut Up and Dance",48,"Shut up and dance""""Don't you dare look back"
"281","Walk the Moon","Shut Up & Dance","Shut Up and Dance",49,"Just keep your eyes on me"""
"282","Walk the Moon","Shut Up & Dance","Shut Up and Dance",50,"I said, ""You're holding back""She said, ""Shut up and dance with me"""
"283","Walk the Moon","Shut Up & Dance","Shut Up and Dance",51,"This woman is my destiny"
"284","Walk the Moon","Shut Up & Dance","Shut Up and Dance",52,"She said, ""Ooh hoo"
"285","Walk the Moon","Shut Up & Dance","Shut Up and Dance",53,"Shut up and dance with me"""
"286","Walk the Moon","Shut Up & Dance","Shut Up and Dance",54,"""Ooh hoo"
"287","Walk the Moon","Shut Up & Dance","Shut Up and Dance",55,"Shut up and dance with me"""
"288","Walk the Moon","Shut Up & Dance","Shut Up and Dance",56,"""Ooh hoo"
"289","Walk the Moon","Shut Up & Dance","Shut Up and Dance",57,"Shut up and dance with me"""
"290","Hozier","Take Me To Church","Take Me to Church",1,NA
"291","Hozier","Take Me To Church","Take Me to Church",2,NA
"292","Hozier","Take Me To Church","Take Me to Church",3,"My lover's got humor"
"293","Hozier","Take Me To Church","Take Me to Church",4,"She's the giggle at a funeral"
"294","Hozier","Take Me To Church","Take Me to Church",5,"Knows everybody's disapproval"
"295","Hozier","Take Me To Church","Take Me to Church",6,"I should've worshiped her sooner"
"296","Hozier","Take Me To Church","Take Me to Church",7,"If the heavens ever did speak"
"297","Hozier","Take Me To Church","Take Me to Church",8,"She's the last true mouthpiece"
"298","Hozier","Take Me To Church","Take Me to Church",9,"Every Sunday's getting more bleak"
"299","Hozier","Take Me To Church","Take Me to Church",10,"A fresh poison each week"
"300","Hozier","Take Me To Church","Take Me to Church",11,"""We were born sick"""
"301","Hozier","Take Me To Church","Take Me to Church",12,"You heard them say it"
"302","Hozier","Take Me To Church","Take Me to Church",13,"My church offers no absolutes"
"303","Hozier","Take Me To Church","Take Me to Church",14,"She tells me ""Worship in the bedroom"""
"304","Hozier","Take Me To Church","Take Me to Church",15,"The only Heaven I'll be sent to"
"305","Hozier","Take Me To Church","Take Me to Church",16,"Is when I'm alone with you"
"306","Hozier","Take Me To Church","Take Me to Church",17,"I was born sick, but I love it"
"307","Hozier","Take Me To Church","Take Me to Church",18,"Command me to be well"
"308","Hozier","Take Me To Church","Take Me to Church",19,"Amen, Amen, Amen"
"309","Hozier","Take Me To Church","Take Me to Church",20,"Take me to church"
"310","Hozier","Take Me To Church","Take Me to Church",21,"I'll worship like a dog at the shrine of your lies"
"311","Hozier","Take Me To Church","Take Me to Church",22,"I'll tell you my sins and you can sharpen your knife"
"312","Hozier","Take Me To Church","Take Me to Church",23,"Offer me that deathless death"
"313","Hozier","Take Me To Church","Take Me to Church",24,"Good God, let me give you my life"
"314","Hozier","Take Me To Church","Take Me to Church",25,"Take me to church"
"315","Hozier","Take Me To Church","Take Me to Church",26,"I'll worship like a dog at the shrine of your lies"
"316","Hozier","Take Me To Church","Take Me to Church",27,"I'll tell you my sins and you can sharpen your knife"
"317","Hozier","Take Me To Church","Take Me to Church",28,"Offer me that deathless death"
"318","Hozier","Take Me To Church","Take Me to Church",29,"Good God, let me give you my life"
"319","Hozier","Take Me To Church","Take Me to Church",30,"If I'm a pagan of the good times"
"320","Hozier","Take Me To Church","Take Me to Church",31,"My lover's the sunlight"
"321","Hozier","Take Me To Church","Take Me to Church",32,"To keep the goddess on my side"
