"","artist","track","track_title","line","lyric"
"1","Mariah Carey","We Belong Together","We Belong Together",1,"Ooh, oh oh"
"2","Mariah Carey","We Belong Together","We Belong Together",2,"Sweet love, yeah"
"3","Mariah Carey","We Belong Together","We Belong Together",3,"I didn't mean it when I said I didn't love you so"
"4","Mariah Carey","We Belong Together","We Belong Together",4,"I should have held on tight, I never should have let you go"
"5","Mariah Carey","We Belong Together","We Belong Together",5,"I didn't know nothing, I was stupid"
"6","Mariah Carey","We Belong Together","We Belong Together",6,"I was foolish, I was lying to myself"
"7","Mariah Carey","We Belong Together","We Belong Together",7,"I couldn’t have fathomed I would ever be without your love"
"8","Mariah Carey","We Belong Together","We Belong Together",8,"Never imagined I'd be sitting here beside myself"
"9","Mariah Carey","We Belong Together","We Belong Together",9,"'Cause I didn’t know you, 'cause I didn’t know me"
"10","Mariah Carey","We Belong Together","We Belong Together",10,"But I thought I knew everything"
"11","Mariah Carey","We Belong Together","We Belong Together",11,"I never felt"
"12","Mariah Carey","We Belong Together","We Belong Together",12,"The feeling that I’m feeling now that I don’t hear your voice"
"13","Mariah Carey","We Belong Together","We Belong Together",13,"Or have your touch and kiss your lips ‘cause I don’t have a choice"
"14","Mariah Carey","We Belong Together","We Belong Together",14,"Oh, what I wouldn’t give to have you lying by my side"
"15","Mariah Carey","We Belong Together","We Belong Together",15,"Right here, ’cause baby"
"16","Mariah Carey","We Belong Together","We Belong Together",16,"When you left, I lost a part of me"
"17","Mariah Carey","We Belong Together","We Belong Together",17,"It's still so hard to believe"
"18","Mariah Carey","We Belong Together","We Belong Together",18,"Come back, baby, please"
"19","Mariah Carey","We Belong Together","We Belong Together",19,"‘Cause we belong together"
"20","Mariah Carey","We Belong Together","We Belong Together",20,"Who else am I gonna lean on when times get rough?"
"21","Mariah Carey","We Belong Together","We Belong Together",21,"Who’s gonna talk to me on the phone 'til the sun comes up?"
