"","artist","track","track_title","line","lyric"
"202","Post Malone","Circles","Circles",35,"Feed the flame 'cause we can't let go"
"203","Post Malone","Circles","Circles",36,"Run away, but we're running in circles"
"204","Post Malone","Circles","Circles",37,"Run away, run away"
"205","Post Malone","Circles","Circles",38,"I dare you to do something"
"206","Post Malone","Circles","Circles",39,"I'm waiting on you again, so I don't take the blame"
"207","Post Malone","Circles","Circles",40,"Run away, but we're running in circles"
"208","Post Malone","Circles","Circles",41,"Run away, run away, run away"
"209","The Weeknd","Blinding Lights","Blinding Lights",1,"Yeah"
"210","The Weeknd","Blinding Lights","Blinding Lights",2,"I've been tryna call"
"211","The Weeknd","Blinding Lights","Blinding Lights",3,"I've been on my own for long enough"
"212","The Weeknd","Blinding Lights","Blinding Lights",4,"Maybe you can show me how to love, maybe"
"213","The Weeknd","Blinding Lights","Blinding Lights",5,"I'm going through withdrawals"
"214","The Weeknd","Blinding Lights","Blinding Lights",6,"You don't even have to do too much"
"215","The Weeknd","Blinding Lights","Blinding Lights",7,"You can turn me on with just a touch, baby"
"216","The Weeknd","Blinding Lights","Blinding Lights",8,"I look around and"
"217","The Weeknd","Blinding Lights","Blinding Lights",9,"Sin City's cold and empty (Oh)"
"218","The Weeknd","Blinding Lights","Blinding Lights",10,"No one's around to judge me (Oh)"
"219","The Weeknd","Blinding Lights","Blinding Lights",11,"I can't see clearly when you're gone"
"220","The Weeknd","Blinding Lights","Blinding Lights",12,"I said, ooh, I'm blinded by the lights"
"221","The Weeknd","Blinding Lights","Blinding Lights",13,"No, I can't sleep until I feel your touch"
"222","The Weeknd","Blinding Lights","Blinding Lights",14,"I said, ooh, I'm drowning in the night"
"223","The Weeknd","Blinding Lights","Blinding Lights",15,"Oh, when I'm like this, you're the one I trust"
"224","The Weeknd","Blinding Lights","Blinding Lights",16,"Hey, hey, hey"
"225","The Weeknd","Blinding Lights","Blinding Lights",17,"I'm running out of time"
"226","The Weeknd","Blinding Lights","Blinding Lights",18,"'Cause I can see the sun light up the sky"
"227","The Weeknd","Blinding Lights","Blinding Lights",19,"So I hit the road in overdrive, baby, oh"
"228","The Weeknd","Blinding Lights","Blinding Lights",20,"The city's cold and empty (Oh)"
"229","The Weeknd","Blinding Lights","Blinding Lights",21,"No one's around to judge me (Oh)"
"230","The Weeknd","Blinding Lights","Blinding Lights",22,"I can't see clearly when you're gone"
"231","The Weeknd","Blinding Lights","Blinding Lights",23,"I said, ooh, I'm blinded by the lights"
"232","The Weeknd","Blinding Lights","Blinding Lights",24,"No, I can't sleep until I feel your touch"
"233","The Weeknd","Blinding Lights","Blinding Lights",25,"I said, ooh, I'm drowning in the night"
"234","The Weeknd","Blinding Lights","Blinding Lights",26,"Oh, when I'm like this, you're the one I trust"
"235","The Weeknd","Blinding Lights","Blinding Lights",27,"I'm just calling back to let you know (Back to let you know)"
"236","The Weeknd","Blinding Lights","Blinding Lights",28,"I could never say it on the phone (Say it on the phone)"
"237","The Weeknd","Blinding Lights","Blinding Lights",29,"Will never let you go this time (Ooh)"
"238","The Weeknd","Blinding Lights","Blinding Lights",30,"I said, ooh, I'm blinded by the lights"
"239","The Weeknd","Blinding Lights","Blinding Lights",31,"No, I can't sleep until I feel your touch"
"240","The Weeknd","Blinding Lights","Blinding Lights",32,"Hey, hey, hey"
"241","The Weeknd","Blinding Lights","Blinding Lights",33,"Hey, hey, hey"
"242","The Weeknd","Blinding Lights","Blinding Lights",34,"I said, ooh, I'm blinded by the lights"
"243","The Weeknd","Blinding Lights","Blinding Lights",35,"No, I can't sleep until I feel your touch"
"244","Arizona Zervas","Roxanne","ROXANNE",1,"All for the 'Gram"
"245","Arizona Zervas","Roxanne","ROXANNE",2,"Bitches love the 'Gram"
"246","Arizona Zervas","Roxanne","ROXANNE",3,"Oh, wait, shit"
"247","Arizona Zervas","Roxanne","ROXANNE",4,"Brr, brr (Ayy, yeah, yeah, yeah, ayy)"
"248","Arizona Zervas","Roxanne","ROXANNE",5,"Brr, brr, brr, ayy"
"249","Arizona Zervas","Roxanne","ROXANNE",6,"Skrrt skrrt"
"250","Arizona Zervas","Roxanne","ROXANNE",7,"Ninety four don't need no brakes, yeah"
"251","Arizona Zervas","Roxanne","ROXANNE",8,"Roxanne, Roxanne"
"252","Arizona Zervas","Roxanne","ROXANNE",9,"All she wanna do is party all night"
"253","Arizona Zervas","Roxanne","ROXANNE",10,"God damn, Roxanne"
"254","Arizona Zervas","Roxanne","ROXANNE",11,"Never gonna love me, but it's alright"
"255","Arizona Zervas","Roxanne","ROXANNE",12,"She think I'm an asshole, she think I'm a player"
"256","Arizona Zervas","Roxanne","ROXANNE",13,"She keep running back, though, only 'cause I pay up"
"257","Arizona Zervas","Roxanne","ROXANNE",14,"Roxanne, Roxanne"
"258","Arizona Zervas","Roxanne","ROXANNE",15,"All she wanna do is party all night"
"259","Arizona Zervas","Roxanne","ROXANNE",16,"Met her at a party in the hills, yeah"
"260","Arizona Zervas","Roxanne","ROXANNE",17,"She just wanna do it for the thrill, yeah"
"261","Arizona Zervas","Roxanne","ROXANNE",18,"Shorty drive a poodle with no top (Top, top)"
"262","Arizona Zervas","Roxanne","ROXANNE",19,"But if I throw this money, she gon' drop, ayy"
"263","Arizona Zervas","Roxanne","ROXANNE",20,"She don't wait in lines if it's too long"
"264","Arizona Zervas","Roxanne","ROXANNE",21,"She don't drive the whip unless the roof off"
"265","Arizona Zervas","Roxanne","ROXANNE",22,"Only wanna call when the cash out"
"266","Arizona Zervas","Roxanne","ROXANNE",23,"Only take the pic when her ass out"
"267","Arizona Zervas","Roxanne","ROXANNE",24,"She from Malibu, uh, Malibu"
"268","Arizona Zervas","Roxanne","ROXANNE",25,"If you ain't got a foreign, then she laugh at you, uh"
"269","Arizona Zervas","Roxanne","ROXANNE",26,"Malibu, uh, Malibu"
"270","Arizona Zervas","Roxanne","ROXANNE",27,"Spending daddy's money with a attitude"
"271","Arizona Zervas","Roxanne","ROXANNE",28,"Roxanne (Roxanne), Roxanne (Roxanne)"
"272","Arizona Zervas","Roxanne","ROXANNE",29,"All she wanna do is party all night"
"273","Arizona Zervas","Roxanne","ROXANNE",30,"God damn (God damn), Roxanne (Roxanne)"
"274","Arizona Zervas","Roxanne","ROXANNE",31,"Never gonna love me, but it's alright"
"275","Arizona Zervas","Roxanne","ROXANNE",32,"She think I'm an asshole, she think I'm a player"
"276","Arizona Zervas","Roxanne","ROXANNE",33,"She keep running back, though, only 'cause I pay up"
"277","Arizona Zervas","Roxanne","ROXANNE",34,"Roxanne (Roxanne), Roxanne (Roxanne)"
"278","Arizona Zervas","Roxanne","ROXANNE",35,"All she wanna do is party all night"
"279","Arizona Zervas","Roxanne","ROXANNE",36,"I just wanna have fun"
"280","Arizona Zervas","Roxanne","ROXANNE",37,"In LA, yeah, got no brakes, yeah"
"281","Arizona Zervas","Roxanne","ROXANNE",38,"Living fast, Ricky Bobby, shake and bake, yeah"
"282","Arizona Zervas","Roxanne","ROXANNE",39,"See the chain? Yeah, issa lake, yeah"
"283","Arizona Zervas","Roxanne","ROXANNE",40,"Swipe the Chase, ooh, now she wanna date, yeah"
"284","Arizona Zervas","Roxanne","ROXANNE",41,"Straight to Nobu on the coast, ooh"
"285","Arizona Zervas","Roxanne","ROXANNE",42,"Shorty only like cocaine and Whole Foods"
"286","Arizona Zervas","Roxanne","ROXANNE",43,"Yeah, snappin' all up on the 'Gram, ass going crazy (Woo)"
"287","Arizona Zervas","Roxanne","ROXANNE",44,"Now she wanna fuck me in the foreign, goin' 80"
"288","Arizona Zervas","Roxanne","ROXANNE",45,"Up in Malibu, uh, Malibu"
"289","Arizona Zervas","Roxanne","ROXANNE",46,"If you ain't got a foreign, then she laugh at you, uh"
"290","Arizona Zervas","Roxanne","ROXANNE",47,"Malibu, uh, Malibu"
"291","Arizona Zervas","Roxanne","ROXANNE",48,"Spending daddy's money with a attitude"
"292","Arizona Zervas","Roxanne","ROXANNE",49,"Roxanne (Roxanne), Roxanne (Roxanne)"
"293","Arizona Zervas","Roxanne","ROXANNE",50,"All she wanna do is party all night (All night, yeah)"
"294","Arizona Zervas","Roxanne","ROXANNE",51,"God damn (God damn), Roxanne (Roxanne)"
"295","Arizona Zervas","Roxanne","ROXANNE",52,"Never gonna love me, but it's alright (Alright, yeah)"
"296","Arizona Zervas","Roxanne","ROXANNE",53,"She think I'm an asshole, she think I'm a player"
"297","Arizona Zervas","Roxanne","ROXANNE",54,"She keep running back, though, only 'cause I pay up"
"298","Arizona Zervas","Roxanne","ROXANNE",55,"Roxanne (Roxanne), Roxanne (Roxanne)"
"299","Arizona Zervas","Roxanne","ROXANNE",56,"All she wanna do is party all night"
"300","Lewis Capaldi","Someone You Loved","Someone You Loved",1,"I'm going under, and this time, I fear there's no one to save me"
"301","Lewis Capaldi","Someone You Loved","Someone You Loved",2,"This all or nothing really got a way of driving me crazy"
"302","Lewis Capaldi","Someone You Loved","Someone You Loved",3,"I need somebody to heal, somebody to know"
"303","Lewis Capaldi","Someone You Loved","Someone You Loved",4,"Somebody to have, somebody to hold"
"304","Lewis Capaldi","Someone You Loved","Someone You Loved",5,"It's easy to say, but it's never the same"
"305","Lewis Capaldi","Someone You Loved","Someone You Loved",6,"I guess I kinda liked the way you numbed all the pain"
"306","Lewis Capaldi","Someone You Loved","Someone You Loved",7,"Now, the day bleeds into nightfall"
"307","Lewis Capaldi","Someone You Loved","Someone You Loved",8,"And you're not here to get me through it all"
"308","Lewis Capaldi","Someone You Loved","Someone You Loved",9,"I let my guard down and then you pulled the rug"
"309","Lewis Capaldi","Someone You Loved","Someone You Loved",10,"I was getting kinda used to being someone you loved"
"310","Lewis Capaldi","Someone You Loved","Someone You Loved",11,"I'm going under, and this time, I fear there's no one to turn to"
"311","Lewis Capaldi","Someone You Loved","Someone You Loved",12,"This all or nothing way of loving got me sleeping without you"
"312","Lewis Capaldi","Someone You Loved","Someone You Loved",13,"Now, I need somebody to know, somebody to heal"
"313","Lewis Capaldi","Someone You Loved","Someone You Loved",14,"Somebody to have, just to know how it feels"
"314","Lewis Capaldi","Someone You Loved","Someone You Loved",15,"It's easy to say, but it's never the same"
"315","Lewis Capaldi","Someone You Loved","Someone You Loved",16,"I guess I kinda like the way you help me escape"
"316","Lewis Capaldi","Someone You Loved","Someone You Loved",17,"Now, the day bleeds into nightfall"
"317","Lewis Capaldi","Someone You Loved","Someone You Loved",18,"And you're not here to get me through it all"
"318","Lewis Capaldi","Someone You Loved","Someone You Loved",19,"I let my guard down and then you pulled the rug"
"319","Lewis Capaldi","Someone You Loved","Someone You Loved",20,"I was getting kinda used to being someone you loved"
"320","Lewis Capaldi","Someone You Loved","Someone You Loved",21,"And I tend to close my eyes when it hurts sometimes"
"321","Lewis Capaldi","Someone You Loved","Someone You Loved",22,"I fall into your arms"
"322","Lewis Capaldi","Someone You Loved","Someone You Loved",23,"I'll be safe in your sound till I come back around"
"323","Lewis Capaldi","Someone You Loved","Someone You Loved",24,"For now, the day bleeds into nightfall"
"324","Lewis Capaldi","Someone You Loved","Someone You Loved",25,"And you're not here to get me through it all"
"325","Lewis Capaldi","Someone You Loved","Someone You Loved",26,"I let my guard down and then you pulled the rug"
"326","Lewis Capaldi","Someone You Loved","Someone You Loved",27,"I was getting kinda used to being someone you loved"
"327","Lewis Capaldi","Someone You Loved","Someone You Loved",28,"But now the day bleeds into nightfall"
"328","Lewis Capaldi","Someone You Loved","Someone You Loved",29,"And you're not here to get me through it all"
